ORDRE;FAMILLE;SOUS_FAMILLE;CD_NOM;CD_TAXSUP;CD_SUP;CD_REF;RANG;LB_NOM;LB_AUTEUR;NOM_COMPLET;NOM_COMPLET_HTML;NOM_VALIDE;NOM_VERN;NOM_VERN_ENG;SONOTYPE;HABITAT;FR;GF;MAR;GUA;SM;SB;SPM;MAY;EPA;REU;SA;TA;TAAF;PF;NC;WF;CLI;URL
;;;;;;;ES;micromammals sp.2;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;micromammals sp.3;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;micromammals sp.4;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;micromammals sp. from Turkey 1;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Motacilla alba;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Motacilla cinerea;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Motacilla flava;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Muntiacus reevesi;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Mustela erminea;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Mustela lutreola;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Mustela nivalis;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Mustela putorius;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Soricidae sp.;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Muscicapa striata;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Mustela vison;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Myocastor coypus;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Nemobius sylvestris;;;;;;;ground-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;noise;;;;;;;noise;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Numenius arquata;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Numenius phaeoptus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Odontura macphersoni;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Oecanthus pellucens;;;;;;;ground-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Oenanthe oenanthe;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Omocestus viridulus;;;;;;;grasshopper;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Oriolus oriolus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Orthoptera sp.;;;;;;;insect;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Otus scops;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Ovis aries;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Panurus biarmicus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Parus major;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Passer domesticus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Pavo cristatus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Pelophylax bedriagae;;;;;;;frog;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Pelophylax esculantus;;;;;;;frog;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Pelophylax grafi;;;;;;;frog;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Pelophylax ridibundus;;;;;;;frog;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Periparus ater;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Pernis apivorus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Phasianus colchicus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Phaneroptera falcata;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Phaneroptera nana;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Pholidoptera femorata;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Pholidoptera griseoaptera;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Phoenicurus ochruros;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Phoenicurus phoenicurus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Phylloscopus bonelli;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Phylloscopus collybita;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Phylloscopus sibilatrix;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Phylloscopus trochilus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Aves sp.;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Pica pica;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Picus viridis;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Platycleis affinis;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Platycleis albopunctata;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Platycleis falx;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Platycleis iberica;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Platycleis intermedia;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;plane;;;;;;;noise;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Platycleis sabulosa;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Pluvialis apricaria;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Poecilus palustris;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Porzana parva;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Porzana porzana;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Porzana pusilla;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Prunella modularis;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Pseudoips prasinana;;;;;;;moth;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Rhacocleis bonfilsi;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Rhacocleis corsicana;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Rhacocleis germanica;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Rhacocleis grallata;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Pteronemobius heydenii;;;;;;;ground-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Rhacocleis poneli;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Ptyonoprogne fuligula;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Pycnonotus xanthopygos;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Pycnogaster jugicola;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Pyrrhula pyrrhula;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Pyrrhocorax pyrrhocorax;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;radio;;;;;;;noise;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;rain;;;;;;;noise;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Rallus aquaticus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Rattus norvegicus;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Regulus ignicapillus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Regulus regulus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Rhacocleis annulata;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Rhacocleis sp.;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;watercourse;;;;;;;noise;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Rodentia sp. from Turkey 1;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Roeseliana roeselii;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Ruspolia nitidula;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tettigoniidae sp. from India 1;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tettigoniidae sp. from India 2;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tettigoniidae sp. from India 3;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tettigoniidae sp. 1;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tettigoniidae sp. 2;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tettigoniidae sp. from Turkey 4;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tettigoniidae sp. from Turkey 5;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tettigoniidae sp. from Turkey 6;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tettigoniidae sp. from Turkey 7;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tettigoniidae sp. from Turkey 1;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tettigoniidae sp. from Turkey 2;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tettigoniidae sp. from Turkey 3;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Saxicola rubetra;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Saxicola rubicola;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Scolopax rusticola;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Sepiana sepium;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Serinus serinus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Sitta europaea;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Soricinus coronatus;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Spinus spinus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Strix aluco;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Streptopelia decaocto;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Sturnus vulgaris;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Sus scrofa;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Sylvia atricapilla;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Sylvia borin;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Sylvia cantillans;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Sylvia communis;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Sylvia curruca;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Sylvia melanocephala;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Sylvia undata;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tamias sibiricus;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tessellana orina;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tessellana tessellata;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tettigetta argentata;;;;;;;cicada;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tettigonia cantans;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tettigonia hispanica;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tettigetta pygmea;;;;;;;cicada;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tettigonia viridissima;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Thyreonotus corsicus;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tringa nebularia;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tringa ochropus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tringa totanus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Troglodytes troglodytes;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Turdus iliacus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Turdus merula;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Turdus philomelos;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Turdus pilaris;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Turdus viscivorus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tylopsis lilifolia;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Tyto alba;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Uromenus brevicollis;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Uromenus rugosicollis;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Uromenus sp.;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Vanellus vanellus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Vulpes vulpes;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;wind;;;;;;;noise;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;wings;;;;;;;noise;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Xenus cinereus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Yersinella beybienkoi;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Yersinella raymondii;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Yponomeuta sp.;;;;;;;moth;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Zeuneriana abbreviata;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
Chiroptera;Molossidae;;;;;;ES;Chaerephon ansorgei;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Molossidae;;;;;;ES;Chaerephon chapini;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Molossidae;;;;;;ES;Chaerephon major;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Molossidae;;;;;;ES;Chaerephon nigeriae;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Molossidae;;;;;;ES;Chaerephon pumilus;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Glauconycteris poensis;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Glauconycteris variegata;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Hipposideridae;;;;;;ES;Hipposideros abae;;;;;;;CF-FMd;;;;;;;;;;;;;;;;;;;
Chiroptera;Hipposideridae;;;;;;ES;Hipposideros caffer;;;;;;;CF-FMd;;;;;;;;;;;;;;;;;;;
Chiroptera;Hipposideridae;;;;;;ES;Hipposideros cyclosus;;;;;;;CF-FMd;;;;;;;;;;;;;;;;;;;
Chiroptera;Hipposideridae;;;;;;ES;Hipposideros ruber haplotype 1;;;;;;;CF-FMd;;;;;;;;;;;;;;;;;;;
Chiroptera;Hipposideridae;;;;;;ES;Hipposideros ruber haplotype 2;;;;;;;CF-FMd;;;;;;;;;;;;;;;;;;;
Chiroptera;Hipposideridae;;;;;;ES;Hipposideros ruber haplotype 3;;;;;;;CF-FMd;;;;;;;;;;;;;;;;;;;
Chiroptera;;;;;;;ES;Laephotis sp.;;;;;;;FMd;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Mimetillus moloneyi;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Molossidae;;;;;;ES;Mops condylurus;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Myotis bocagii;;;;;;;FMd;;;;;;;;;;;;;;;;;;;
Chiroptera;;;;;;;ES;Myopterus daubentonii;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Neoromicia capensis;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Neoromicia guineensis;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Neoromicia nana;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Neoromicia rendalli;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Neoromicia somalica;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Neoromicia stanleyi;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Nycteridae;;;;;;ES;Nycteris hispida;;;;;;;FMd;;;;;;;;;;;;;;;;;;;
Chiroptera;Nycteridae;;;;;;ES;Nycteris macrotis;;;;;;;FMd;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Nycticeinops schlieffeni;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Pipistrellus nanulus;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Pipistrellus rusticus;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;;;;;;;ES;Rhinolophus landeri;;;;;;;FMu-CF-FMd;;;;;;;;;;;;;;;;;;;
Chiroptera;;;;;;;ES;Scotoecus albofuscus;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Scotophilus dinganii;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;;;;;;;ES;Scotoecus hirundo;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Scotophilus leucogaster;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Scotophilus nigrita;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Scotophilus viridis;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Hipposideridae;;;;;;ES;Hipposideros ruber;;;;;;;CF-FMd;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;buzz;;;;;;;buzz;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Eptesicus anatolicus;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Plecotus kolombatovici;;;;;;;FMd;;;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;;;;;ES;Rhinolophus blasii;;;;;;;FMu-CF-FMd;;;;;;;;;;;;;;;;;;;
Chiroptera;Molossidae;;;;;;ES;Eumops glaucinus;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
Chiroptera;Molossidae;;;;;;ES;Eumops bonariensis;;;;;;;FMd-QCF;;;;;;;;;;;;;;;;;;;
